Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AA,21,39,21,55.154328932550705,260,311302.6951864597,260,0.5822653263729541,168.0,140620.0,139160,296780.0
AA,21,39,21,55.154328932550705,262,310740.1457665989,262,0.5825233368890042,168.0,140620.0,139992,297612.0
AA,21,39,21,55.154328932550705,264,310174.49816537334,264,0.5827783807631849,168.0,140620.0,140824,298444.0
AA,21,39,21,55.154328932550705,266,309605.8109880475,266,0.583030514112557,168.0,140620.0,141656,299276.0
AA,21,39,21,55.154328932550705,268,309034.14130397304,268,0.5832797915834784,168.0,140620.0,142488,300108.0
AA,21,39,21,55.154328932550705,270,308459.54469784885,270,0.5835262664006883,168.0,140620.0,143320,300940.0
AA,21,39,21,55.154328932550705,272,307882.0753189088,272,0.5837699904144065,168.0,140620.0,144152,301772.0
AA,21,39,21,55.154328932550705,274,307301.785928137,274,0.5840110141455437,168.0,140620.0,144984,302604.0
AA,21,39,21,55.154328932550705,276,306718.7279436013,276,0.5842493868291107,168.0,140620.0,145816,303436.0
AA,21,39,21,55.154328932550705,278,306132.9514839944,278,0.5844851564559107,168.0,140620.0,146648,304268.0
AA,21,39,21,55.154328932550705,280,305544.5054104653,280,0.5847183698125948,168.0,140620.0,147480,305100.0
AA,21,39,21,55.154328932550705,282,304953.4373668189,282,0.5849490725201549,168.0,140620.0,148312,305932.0
AA,21,39,21,55.154328932550705,284,304359.7938181616,284,0.5851773090709279,168.0,140620.0,149144,306764.0
AA,21,39,21,55.154328932550705,286,303763.6200880584,286,0.5854031228641764,168.0,140620.0,149976,307596.0
AA,21,39,21,55.154328932550705,288,303164.9603942736,288,0.5856265562403107,168.0,140620.0,150808,308428.0
AA,21,39,21,55.154328932550705,290,302563.8578831564,290,0.5858476505138154,168.0,140620.0,151640,309260.0
AA,21,39,21,55.154328932550705,292,301960.3546627305,292,0.5860664460049337,168.0,140620.0,152472,310092.0
AA,21,39,21,55.154328932550705,294,301354.49183454807,294,0.5862829820701692,168.0,140620.0,153304,310924.0
AA,21,39,21,55.154328932550705,296,300746.3095243587,296,0.5864972971316521,168.0,140620.0,154136,311756.0
AA,21,39,21,55.154328932550705,298,300135.846911649,298,0.5867094287054258,168.0,140620.0,154968,312588.0
AA,21,39,21,55.154328932550705,300,299523.1422580979,300,0.5869194134286927,168.0,140620.0,155800,313420.0
AA,21,39,21,55.154328932550705,302,298908.23293499683,302,0.5871272870860713,168.0,140620.0,156632,314252.0
AA,21,39,21,55.154328932550705,304,298291.1554496789,304,0.5873330846349029,168.0,140620.0,157464,315084.0
AA,21,39,21,55.154328932550705,306,297671.9454709968,306,0.5875368402296474,168.0,140620.0,158296,315916.0
AA,21,39,21,55.154328932550705,308,297050.63785389345,308,0.5877385872454114,168.0,140620.0,159128,316748.0
AA,21,39,21,55.154328932550705,310,296427.2666630995,310,0.5879383583006392,168.0,140620.0,159960,317580.0
AA,21,39,21,55.154328932550705,312,295801.8651959967,312,0.5881361852790055,168.0,140620.0,160792,318412.0
AA,21,39,21,55.154328932550705,314,295174.4660046805,314,0.5883320993505413,168.0,140620.0,161624,319244.0
AA,21,39,21,55.154328932550705,316,294545.10091725516,316,0.588526130992025,168.0,140620.0,162456,320076.0
AA,21,39,21,55.154328932550705,318,293913.80105839216,318,0.5887183100066677,168.0,140620.0,163288,320908.0
AA,21,39,21,55.154328932550705,320,293280.5968691831,320,0.5889086655431236,168.0,140620.0,164120,321740.0
AA,21,39,21,55.154328932550705,322,292645.5181263136,322,0.5890972261138494,168.0,140620.0,164952,322572.0
AA,21,39,21,55.154328932550705,324,292008.5939605867,324,0.5892840196128417,168.0,140620.0,165784,323404.0
AA,21,39,21,55.154328932550705,326,291369.85287482315,326,0.5894690733327766,168.0,140620.0,166616,324236.0
AA,21,39,21,55.154328932550705,328,290729.3227611579,328,0.589652413981573,168.0,140620.0,167448,325068.0
AA,21,39,21,55.154328932550705,330,290087.03091776394,330,0.589834067698405,168.0,140620.0,168280,325900.0
AA,21,39,21,55.154328932550705,332,289443.00406502024,332,0.5900140600691843,168.0,140620.0,169112,326732.0
AA,21,39,21,55.154328932550705,334,288797.26836114645,334,0.5901924161415313,168.0,140620.0,169944,327564.0
AA,21,39,21,55.154328932550705,336,288149.8494173279,336,0.5903691604392568,168.0,140620.0,170776,328396.0
AA,21,39,21,55.154328932550705,338,287500.7723123458,338,0.5905443169763722,168.0,140620.0,171608,329228.0
AA,21,39,21,55.154328932550705,340,286850.0616067363,340,0.5907179092706469,168.0,140620.0,172440,330060.0
AA,21,39,21,55.154328932550705,342,286197.7413564916,342,0.5908899603567279,168.0,140620.0,173272,330892.0
AA,21,39,21,55.154328932550705,344,285543.8351263249,344,0.5910604927988412,168.0,140620.0,174104,331724.0
AA,21,39,21,55.154328932550705,346,284888.3660025117,346,0.5912295287030882,168.0,140620.0,174936,332556.0
AA,21,39,21,55.154328932550705,348,284231.3566053256,348,0.5913970897293536,168.0,140620.0,175768,333388.0
AA,21,39,21,55.154328932550705,350,283572.8291010823,350,0.5915631971028376,168.0,140620.0,176600,334220.0
AA,21,39,21,55.154328932550705,352,282912.80521380715,352,0.5917278716252287,168.0,140620.0,177432,335052.0
AA,21,39,21,55.154328932550705,354,282251.3062365401,354,0.591891133685528,168.0,140620.0,178264,335884.0
AA,21,39,21,55.154328932550705,356,281588.35304228927,356,0.5920530032705384,168.0,140620.0,179096,336716.0
AA,21,39,21,55.154328932550705,358,280923.9660946488,358,0.5922134999750311,168.0,140620.0,179928,337548.0
AA,21,39,21,55.154328932550705,360,280258.1654580907,360,0.5923726430116009,168.0,140620.0,180760,338380.0
AA,21,39,21,55.154328932550705,362,279590.9708079435,362,0.5925304512202206,168.0,140620.0,181592,339212.0
AA,21,39,21,55.154328932550705,364,278922.4014400691,364,0.5926869430775078,168.0,140620.0,182424,340044.0
AA,21,39,21,55.154328932550705,366,278252.47628024593,366,0.5928421367057092,168.0,140620.0,183256,340876.0
AA,21,39,21,55.154328932550705,368,277581.21389327454,368,0.5929960498814193,168.0,140620.0,184088,341708.0
AA,21,39,21,55.154328932550705,370,276908.6324918071,370,0.5931487000440357,168.0,140620.0,184920,342540.0
AA,21,39,21,55.154328932550705,372,276234.74994491786,372,0.5933001043039655,168.0,140620.0,185752,343372.0
AA,21,39,21,55.154328932550705,374,275559.5837864198,374,0.5934502794505884,168.0,140620.0,186584,344204.0
AA,21,39,21,55.154328932550705,376,274883.15122293634,376,0.593599241959986,168.0,140620.0,187416,345036.0
AA,21,39,21,55.154328932550705,378,274205.46914173756,378,0.5937470080024458,168.0,140620.0,188248,345868.0
AA,21,39,21,55.154328932550705,380,273526.55411834863,380,0.5938935934497458,168.0,140620.0,189080,346700.0
AA,21,39,21,55.154328932550705,382,272846.4224239377,382,0.5940390138822289,168.0,140620.0,189912,347532.0
AA,21,39,21,55.154328932550705,384,272165.09003249044,384,0.5941832845956734,168.0,140620.0,190744,348364.0
AA,21,39,21,55.154328932550705,386,271482.5726277804,386,0.5943264206079667,168.0,140620.0,191576,349196.0
AA,21,39,21,55.154328932550705,388,270798.88561013853,388,0.594468436665588,168.0,140620.0,192408,350028.0
AA,21,39,21,55.154328932550705,390,270114.04410303244,390,0.5946093472499078,168.0,140620.0,193240,350860.0
AA,21,39,21,55.154328932550705,392,269428.06295945833,392,0.5947491665833083,168.0,140620.0,194072,351692.0
AA,21,39,21,55.154328932550705,394,268740.9567681537,394,0.5948879086351333,168.0,140620.0,194904,352524.0
AA,21,39,21,55.154328932550705,396,268052.73985963606,396,0.5950255871274693,168.0,140620.0,195736,353356.0
AA,21,39,21,55.154328932550705,398,267363.4263120737,398,0.5951622155407679,168.0,140620.0,196568,354188.0
AA,21,39,21,55.154328932550705,400,266673.0299569933,400,0.5952978071193104,168.0,140620.0,197400,355020.0
AA,21,39,21,55.154328932550705,402,265981.5643848295,402,0.5954323748765223,168.0,140620.0,198232,355852.0
AA,21,39,21,55.154328932550705,404,265289.04295032343,404,0.5955659316001427,168.0,140620.0,199064,356684.0
AA,21,39,21,55.154328932550705,406,264595.47877777193,406,0.59569848985725,168.0,140620.0,199896,357516.0
AA,21,39,21,55.154328932550705,408,263900.8847661355,408,0.5958300619991534,168.0,140620.0,200728,358348.0
AA,21,39,21,55.154328932550705,410,263205.2735940056,410,0.5959606601661496,168.0,140620.0,201560,359180.0
AA,21,39,21,55.154328932550705,412,262508.65772444033,412,0.5960902962921524,168.0,140620.0,202392,360012.0
AA,21,39,21,55.154328932550705,414,261811.0494096689,414,0.5962189821091981,168.0,140620.0,203224,360844.0
AA,21,39,21,55.154328932550705,416,261112.46069567034,416,0.5963467291518296,168.0,140620.0,204056,361676.0
AA,21,39,21,55.154328932550705,418,260412.90342663054,418,0.5964735487613642,168.0,140620.0,204888,362508.0
AA,21,39,21,55.154328932550705,420,259712.38924928126,420,0.5965994520900482,168.0,140620.0,205720,363340.0
AA,21,39,21,55.154328932550705,422,259010.92961712426,422,0.5967244501051021,168.0,140620.0,206552,364172.0
AA,21,39,21,55.154328932550705,424,258308.5357945453,424,0.5968485535926596,168.0,140620.0,207384,365004.0
AA,21,39,21,55.154328932550705,426,257605.2188608197,426,0.5969717731616032,168.0,140620.0,208216,365836.0
AA,21,39,21,55.154328932550705,428,256900.98971401353,428,0.5970941192472997,168.0,140620.0,209048,366668.0
AA,21,39,21,55.154328932550705,430,256195.85907478468,430,0.59721560211524,168.0,140620.0,209880,367500.0
AA,21,39,21,55.154328932550705,432,255489.8374900848,432,0.597336231864584,168.0,140620.0,210712,368332.0
AA,21,39,21,55.154328932550705,434,254782.93533676688,434,0.5974560184316142,168.0,140620.0,211544,369164.0
AA,21,39,21,55.154328932550705,436,254075.1628251,436,0.5975749715931025,168.0,140620.0,212376,369996.0
AA,21,39,21,55.154328932550705,438,253366.530002194,438,0.5976931009695886,168.0,140620.0,213208,370828.0
AA,21,39,21,55.154328932550705,440,252657.04675533972,440,0.5978104160285785,168.0,140620.0,214040,371660.0
AA,21,39,21,55.154328932550705,442,251946.72281526134,442,0.5979269260876591,168.0,140620.0,214872,372492.0
AA,21,39,21,55.154328932550705,444,251235.56775929034,444,0.598042640317537,168.0,140620.0,215704,373324.0
AA,21,39,21,55.154328932550705,446,250523.59101445717,446,0.5981575677449992,168.0,140620.0,216536,374156.0
AA,21,39,21,55.154328932550705,448,249810.80186050828,448,0.5982717172558019,168.0,140620.0,217368,374988.0
AA,21,39,21,55.154328932550705,450,249097.20943284663,450,0.5983850975974863,168.0,140620.0,218200,375820.0
AA,21,39,21,55.154328932550705,452,248382.8227254002,452,0.5984977173821251,168.0,140620.0,219032,376652.0
AA,21,39,21,55.154328932550705,454,247667.65059342002,454,0.598609585089002,168.0,140620.0,219864,377484.0
AA,21,39,21,55.154328932550705,456,246951.70175620914,456,0.5987207090672245,168.0,140620.0,220696,378316.0
