,Sensitivity,theta,zeta
294,1.0,19.447236180904525,0.7304468397484861
295,1.0,19.547738693467338,0.7776465097401672
296,1.0,19.64824120603015,0.8259119664022591
297,1.0,19.748743718592966,0.8750286192684833
298,1.0,19.84924623115578,0.9247655475316937
299,1.0,19.949748743718594,0.9748796577706514
300,1.0,20.050251256281406,1.0251203422293484
301,1.0,20.150753768844222,1.075234452468308
302,1.0,20.251256281407038,1.1249713807315185
303,1.0,20.35175879396985,1.1740880335977408
304,1.0,20.452261306532662,1.2223534902598328
305,1.0,20.55276381909548,1.2695531602515153
306,1.0,20.653266331658294,1.3154922902006752
307,1.0,20.753768844221106,1.3599987126101394
308,1.0,20.85427135678392,1.4029247774490539
309,1.0,20.954773869346734,1.444148455083977
310,1.0,21.05527638190955,1.483573642840529
311,1.0,21.155778894472363,1.5211297441805909
312,1.0,21.256281407035175,1.5567706171283313
313,1.0,21.35678391959799,1.590473006361055
314,1.0,21.457286432160807,1.6222345815288983
315,1.0,21.55778894472362,1.6520717039406108
316,1.0,21.65829145728643,1.6800170363604336
317,1.0,21.758793969849247,1.7061170981789626
318,1.0,21.859296482412063,1.7304298525420345
319,1.0,21.959798994974875,1.7530223948688124
320,1.0,22.060301507537687,1.7739687949952982
321,1.0,22.160804020100503,1.7933481290273852
322,1.0,22.26130653266332,1.8112427226123364
323,1.0,22.36180904522613,1.8277366151554346
324,1.0,22.462311557788944,1.8429142446723674
325,1.0,22.56281407035176,1.8568593454307714
326,1.0,22.663316582914575,1.8696540451115542
327,1.0,22.763819095477388,1.881378144644838
328,1.0,22.8643216080402,1.8921085618414188
329,1.0,22.964824120603016,1.9019189191386054
330,1.0,23.06532663316583,1.9108792559177252
331,1.0,23.165829145728644,1.9190558466700156
332,1.0,23.266331658291456,1.9265111075675578
333,1.0,23.366834170854272,1.933303575556521
334,1.0,23.467336683417088,1.9394879457899727
335,1.0,23.5678391959799,1.9451151549505168
336,1.0,23.668341708542712,1.9502324997024711
337,1.0,23.768844221105528,1.9548837811072282
338,1.0,23.869346733668344,1.9591094673015519
339,1.0,23.969849246231156,1.9629468680595619
340,1.0,24.07035175879397,1.9664303160289287
341,1.0,24.170854271356784,1.969591350452282
342,1.0,24.2713567839196,1.9724589000631265
343,1.0,24.371859296482413,1.9750594625923426
344,1.0,24.472361809045225,1.9774172789488962
345,1.0,24.57286432160804,1.9795545006599222
346,1.0,24.673366834170857,1.9814913495838493
347,1.0,24.77386934673367,1.9832462692582438
348,1.0,24.87437185929648,1.9848360675231747
349,1.0,24.974874371859297,1.9862760502816523
350,1.0,25.075376884422113,1.9875801464304894
351,1.0,25.175879396984925,1.9887610241260685
352,1.0,25.276381909547737,1.9898301986470759
353,1.0,25.376884422110553,1.9907981321865391
354,1.0,25.47738693467337,1.9916743259536458
355,1.0,25.57788944723618,1.9924674049963131
356,1.0,25.678391959798994,1.9931851961719553
357,1.0,25.77889447236181,1.9938347996995016
358,1.0,25.879396984924625,1.9944226547229311
359,1.0,25.979899497487438,1.994954599307501
360,1.0,26.080402010050253,1.9954359252761442
361,1.0,26.180904522613066,1.995871428276527
362,1.0,26.28140703517588,1.9962654534501076
363,1.0,26.381909547738694,1.996621937054022
364,1.0,26.48241206030151,1.9969444443654751
365,1.0,26.582914572864322,1.99723620417699
366,1.0,26.683417085427138,1.997500140169791
367,1.0,26.78391959798995,1.9977388994320597
368,1.0,26.884422110552766,1.9979548783689713
369,1.0,26.984924623115578,1.9981502462325054
370,1.0,27.085427135678394,1.998326966481069
371,1.0,27.185929648241206,1.998486816162032
372,1.0,27.286432160804022,1.998631403494428
373,1.0,27.386934673366834,1.9987621838142275
374,1.0,27.48743718592965,1.9988804740308301
375,1.0,27.587939698492463,1.9989874657306288
376,1.0,27.68844221105528,1.9990842370516835
377,1.0,27.78894472361809,1.999171763442656
378,1.0,27.889447236180906,1.9992509274091141
379,1.0,27.98994974874372,1.9993225273411035
380,1.0,28.090452261306535,1.9993872855074502
381,1.0,28.190954773869347,1.9994458552944963
382,1.0,28.291457286432163,1.9994988277599235
383,1.0,28.391959798994975,1.9995467375658258
384,1.0,28.49246231155779,1.9995900683493242
385,1.0,28.592964824120603,1.999629257583616
386,1.0,28.69346733668342,1.9996647009774642
387,1.0,28.79396984924623,1.9996967564566734
388,1.0,28.894472361809047,1.999725747767036
389,1.0,28.99497487437186,1.9997519677345486
390,1.0,29.095477386934675,1.9997756812153487
391,1.0,29.195979899497488,1.999797127764776
392,1.0,29.296482412060303,1.999816524052193
393,1.0,29.396984924623116,1.999834066045707
394,1.0,29.49748743718593,1.9998499309886415
395,1.0,29.597989949748744,1.9998642791875572
396,1.0,29.69849246231156,1.9998772556297422
397,1.0,29.798994974874372,1.9998889914463969
398,1.0,29.899497487437188,1.9998996052362066
399,1.0,30.0,1.9999092042625952
400,2.0,10.0,4.1223072363804075e-09
401,2.0,10.100502512562814,5.0400602688248806e-09
402,2.0,10.201005025125628,6.162133498107834e-09
403,2.0,10.301507537688442,7.534014916177424e-09
404,2.0,10.402010050251256,9.211319548001537e-09
405,2.0,10.50251256281407,1.1262044042063462e-08
406,2.0,10.603015075376884,1.3769323202335475e-08
407,2.0,10.703517587939698,1.6834800209387257e-08
408,2.0,10.804020100502512,2.058274715675243e-08
409,2.0,10.904522613065327,2.5165102945850243e-08
410,2.0,11.00502512562814,3.076763277172432e-08
411,2.0,11.105527638190955,3.761745890021932e-08
412,2.0,11.206030150753769,4.5992268028210835e-08
413,2.0,11.306532663316583,5.6231568485729976e-08
414,2.0,11.407035175879397,6.875045363759451e-08
415,2.0,11.507537688442211,8.40564294411911e-08
416,2.0,11.608040201005025,1.0276998833503316e-07
417,2.0,11.708542713567839,1.2564976350525418e-07
418,2.0,11.809045226130653,1.536232832609432e-07
419,2.0,11.909547738693467,1.878245722714559e-07
420,2.0,12.010050251256281,2.2964012398253496e-07
421,2.0,12.110552763819095,2.807651078850008e-07
422,2.0,12.21105527638191,3.432720902164956e-07
423,2.0,12.311557788944723,4.1969505395223934e-07
424,2.0,12.412060301507537,5.131321241479777e-07
425,2.0,12.512562814070352,6.273711629776582e-07
426,2.0,12.613065326633166,7.670433258964333e-07
427,2.0,12.71356783919598,9.378108038345685e-07
428,2.0,12.814070351758794,1.14659636213213e-06
429,2.0,12.914572864321608,1.401863981225705e-06
430,2.0,13.015075376884422,1.7139619755650947e-06
431,2.0,13.115577889447236,2.095542499819483e-06
432,2.0,13.21608040201005,2.562074447758946e-06
433,2.0,13.316582914572864,3.132470534732694e-06
434,2.0,13.417085427135678,3.829853982785666e-06
435,2.0,13.517587939698492,4.682495885650199e-06
436,2.0,13.618090452261306,5.7249612483035e-06
437,2.0,13.71859296482412,6.99951015263174e-06
438,2.0,13.819095477386934,8.557810839386685e-06
439,2.0,13.919597989949748,1.0463034135530968e-05
440,2.0,14.020100502512562,1.279241410664266e-05
441,2.0,14.120603015075378,1.5640378701189276e-05
442,2.0,14.22110552763819,1.912237724068257e-05
443,2.0,14.321608040201006,2.337955982968008e-05
444,2.0,14.422110552763819,2.8584498251460157e-05
445,2.0,14.522613065326635,3.494818006999657e-05
446,2.0,14.623115577889447,4.272855917464774e-05
447,2.0,14.723618090452263,5.224100895298803e-05
448,2.0,14.824120603015075,6.387110118707402e-05
449,2.0,14.92462311557789,7.809022772086725e-05
450,2.0,15.025125628140703,9.547469669609697e-05
451,2.0,15.125628140703519,0.0001167290752716114
452,2.0,15.226130653266331,0.0001427147217865425
453,2.0,15.326633165829147,0.00017448465905399457
454,2.0,15.42713567839196,0.00021332619507112541
455,2.0,15.527638190954775,0.0002608130078218416
456,2.0,15.628140703517587,0.00031886878901065595
