Programme,p2_mu,p2_sigma,p3_mu,p3_sigma,N_3_max,eNPV,p_3eSS,assurance,N2,upto_p2_cost,p3_cost,total_cost
AC,23,41,27.6,46.38620484583752,117,427778.7895332152,117,0.6066993563313734,164.0,142220.0,80172,239392.0
AC,23,41,27.6,46.38620484583752,93,421089.6498032552,93,0.5915374468160196,164.0,142220.0,70188,229408.0
AC,23,41,27.6,46.38620484583752,115,427427.2417146199,115,0.6056230836422895,164.0,142220.0,79340,238560.0
AC,23,41,27.6,46.38620484583752,113,427043.820908666,113,0.6045178268891275,164.0,142220.0,78508,237728.0
AC,23,41,27.6,46.38620484583752,95,421888.484377619,95,0.5930204648109197,164.0,142220.0,71020,230240.0
AC,23,41,27.6,46.38620484583752,111,426627.09436885256,111,0.6033822831875384,164.0,142220.0,77676,236896.0
AC,23,41,27.6,46.38620484583752,97,422635.9380533593,97,0.5944567590004439,164.0,142220.0,71852,231072.0
AC,23,41,27.6,46.38620484583752,109,426175.53842142446,109,0.6022150669674385,164.0,142220.0,76844,236064.0
AC,23,41,27.6,46.38620484583752,107,425687.5309595984,107,0.6010147031475495,164.0,142220.0,76012,235232.0
AC,23,41,27.6,46.38620484583752,99,423334.6103697779,99,0.5958486933052644,164.0,142220.0,72684,231904.0
AC,23,41,27.6,46.38620484583752,105,425161.3431702759,105,0.5997796196119894,164.0,142220.0,75180,234400.0
AC,23,41,27.6,46.38620484583752,121,428391.58286998887,121,0.6087697842841419,164.0,142220.0,81836,241056.0
AC,23,41,27.6,46.38620484583752,83,416218.9080398707,83,0.5833252389361249,164.0,142220.0,66028,225248.0
AC,23,41,27.6,46.38620484583752,145,429988.53769274906,145,0.6193010574557193,164.0,142220.0,91820,251040.0
AC,23,41,27.6,46.38620484583752,101,423986.9220463464,101,0.5971984690342037,164.0,142220.0,73516,232736.0
AC,23,41,27.6,46.38620484583752,65,402431.6250012454,65,0.5639783179860447,164.0,142220.0,58540,217760.0
AC,23,41,27.6,46.38620484583752,103,424595.13039912144,103,0.5985081389033283,164.0,142220.0,74348,233568.0
AC,23,41,27.6,46.38620484583752,79,413794.2142404497,79,0.5796071386606612,164.0,142220.0,64364,223584.0
AC,23,41,27.6,46.38620484583752,61,398127.8678515586,61,0.5585514700510652,164.0,142220.0,56876,216096.0
AC,23,41,27.6,46.38620484583752,77,412462.5005313138,77,0.5776395409552273,164.0,142220.0,63532,222752.0
AC,23,41,27.6,46.38620484583752,59,395752.07202445983,59,0.5556344243798886,164.0,142220.0,56044,215264.0
AC,23,41,27.6,46.38620484583752,63,400350.5266549444,63,0.561329258825545,164.0,142220.0,57708,216928.0
AC,23,41,27.6,46.38620484583752,81,415044.7275166031,81,0.5815008958275146,164.0,142220.0,65196,224416.0
AC,23,41,27.6,46.38620484583752,67,404381.56346281176,67,0.5665081054114903,164.0,142220.0,59372,218592.0
AC,23,41,27.6,46.38620484583752,69,406209.7147697782,69,0.5689271443007825,164.0,142220.0,60204,219424.0
AC,23,41,27.6,46.38620484583752,71,407924.5498927112,71,0.5712431378274875,164.0,142220.0,61036,220256.0
AC,23,41,27.6,46.38620484583752,73,409533.7458225248,73,0.5734630671507315,164.0,142220.0,61868,221088.0
AC,23,41,27.6,46.38620484583752,75,411044.2780940712,75,0.5755932755525818,164.0,142220.0,62700,221920.0
AC,23,41,27.6,46.38620484583752,57,393210.2117060097,57,0.5525663660720785,164.0,142220.0,55212,214432.0
AD,18,35,18.0,49.49747468305833,102,292758.216266239,102,0.5350579586144968,180.0,140000.0,70616,226616.0
AD,18,35,18.0,49.49747468305833,104,292961.590473876,104,0.5361081152559326,180.0,140000.0,71432,227432.0
AD,18,35,18.0,49.49747468305833,116,293618.2757434874,116,0.5418284770916539,180.0,140000.0,76328,232328.0
AD,18,35,18.0,49.49747468305833,100,292524.49636125803,100,0.5339765399150591,180.0,140000.0,69800,225800.0
AD,18,35,18.0,49.49747468305833,98,292258.90807782253,98,0.5328622904955236,180.0,140000.0,68984,224984.0
AD,18,35,18.0,49.49747468305833,106,293136.0421659168,106,0.5371284759974793,180.0,140000.0,72248,228248.0
AD,18,35,18.0,49.49747468305833,114,293570.04128692974,114,0.5409381450158448,180.0,140000.0,75512,231512.0
